customer_id,signup_date,country,city,segment,lifetime_value_cents,is_active
0000510,2024-08-04,DE,München,consumer,13697,1
0000511,2023-02-22,US,Austin,consumer,23894,1
0000512,2023-03-24,US,Portland,consumer,40882,1
0000513,2023-05-19,ES,Gijón,enterprise,19765,1
0000514,2024-04-02,BR,São Paulo,smb,15273,1
0000515,2023-03-19,US,Boston,consumer,19635,1
0000516,2023-09-13,SE,Göteborg,consumer,33581,1
0000517,2024-07-18,IS,Reykjavík,enterprise,26277,1
0000518,2024-01-20,IS,Akureyri,consumer,18102,1
0000519,2023-04-26,BR,Curitiba,consumer,52397,1
0000520,2023-04-27,BR,São Paulo,consumer,17059,1
0000521,2024-03-03,ES,Córdoba,consumer,1369,1
0000522,2023-07-09,SE,Malmö,consumer,27124,1
0000523,2023-06-27,SE,Malmö,consumer,5170,1
0000524,2023-05-14,US,Portland,enterprise,15630,1
0000525,2024-10-11,ES,Córdoba,consumer,23329,1
0000526,2024-10-23,FR,Nîmes,consumer,12267,1
0000527,2023-08-10,FR,Nîmes,consumer,34369,1
0000528,2023-11-03,US,Boston,consumer,11313,1
0000529,2023-04-26,US,Boston,consumer,8443,1
0000530,2023-06-25,DE,Köln,consumer,22575,1
0000531,2024-11-16,US,Portland,consumer,19807,1
0000532,2024-12-16,CH,Zürich,smb,33518,1
0000533,2023-10-21,SE,Malmö,consumer,14742,1
0000534,2023-09-22,US,Portland,consumer,17818,1
0000535,2023-03-01,US,Boston,smb,3076,1
0000536,2024-01-02,DE,Düsseldorf,smb,25378,1
0000537,2024-08-24,FR,Besançon,smb,27663,1
0000538,2024-10-26,SE,Göteborg,consumer,20313,1
0000539,2024-07-14,FR,Angers,smb,24015,1
0000540,2024-11-06,DE,München,consumer,12650,1
0000541,2024-09-30,GB,Leeds,smb,20700,1
0000542,2024-03-06,US,Boston,consumer,5918,1
0000543,2023-09-27,US,Austin,consumer,7998,1
0000544,2024-12-04,US,Austin,consumer,13767,1
0000545,2024-05-29,PL,Łódź,consumer,4439,1
0000546,2023-03-18,GB,Manchester,smb,25047,1
0000547,2023-03-18,BR,Curitiba,enterprise,11039,1
0000548,2024-09-14,DE,München,consumer,10719,1
0000549,2023-06-27,US,Portland,smb,28364,1
0000550,2024-02-25,US,Austin,consumer,27410,1
0000551,2024-01-08,SE,Örebro,smb,5346,1
0000552,2024-06-15,DE,Düsseldorf,smb,34626,1
0000553,2023-12-20,US,Boston,consumer,26843,1
0000554,2023-05-31,GB,Leeds,consumer,3011,1
0000555,2023-03-27,SE,Malmö,consumer,22433,1
0000556,2023-06-24,ES,Gijón,smb,18644,1
0000557,2024-03-01,FR,Besançon,consumer,13167,1
0000558,2023-08-27,US,Boston,enterprise,16121,1
0000559,2023-08-14,DE,München,smb,19257,1
0000560,2024-11-08,ES,Córdoba,consumer,8469,1
0000561,2024-11-02,BR,Belém,smb,21036,1
0000562,2024-12-08,US,Austin,smb,48710,1
0000563,2024-04-08,CH,Genève,consumer,22730,1
0000564,2024-01-06,DE,Düsseldorf,consumer,33361,1
0000565,2024-04-28,US,Boston,enterprise,9981,1
0000566,2024-09-16,FR,Nîmes,enterprise,24605,1
0000567,2024-07-03,SE,Malmö,consumer,14898,1
0000568,2023-12-22,GB,Manchester,enterprise,10640,1
0000569,2023-10-03,PL,Łódź,consumer,34938,1
0000570,2023-05-08,GB,Bristol,consumer,7117,1
0000571,2024-03-22,US,Boston,consumer,29349,1
0000572,2024-03-01,US,Austin,consumer,12614,1
0000573,2024-03-11,FR,Nîmes,consumer,37880,1
0000574,2024-08-27,BR,São Paulo,consumer,6706,1
0000575,2023-06-16,DE,München,enterprise,23964,1
0000576,2024-07-25,PL,Kraków,consumer,12067,1
0000577,2023-06-06,CH,Basel,consumer,2892,1
0000578,2024-10-18,US,Boston,consumer,14051,1
0000579,2024-06-22,BR,Belém,smb,4673,1
0000580,2023-02-05,US,Boston,consumer,8527,1
0000581,2023-08-07,CH,Genève,consumer,38694,1
0000582,2023-11-13,US,Austin,consumer,18628,1
0000583,2024-12-20,GB,Bristol,consumer,11712,1
0000584,2024-02-08,ES,Gijón,enterprise,11526,1
0000585,2023-08-17,SE,Örebro,smb,10860,1
0000586,2023-10-06,US,Austin,smb,13711,1
0000587,2023-07-12,US,Portland,consumer,46774,1
0000588,2023-10-18,US,Boston,consumer,29201,1
0000589,2023-08-27,BR,Curitiba,consumer,21000,1
0000590,2024-04-17,BR,São Paulo,smb,15472,1
0000591,2024-01-25,PL,Gdańsk,smb,3777,1
0000592,2024-02-15,DE,Düsseldorf,consumer,16308,1
0000593,2024-04-15,FR,Nîmes,consumer,13186,1
0000594,2023-10-21,US,Portland,consumer,3640,1
0000595,2024-06-18,ES,Córdoba,consumer,20859,1
0000596,2024-08-16,GB,Bristol,enterprise,16371,1
0000597,2024-09-05,DE,Düsseldorf,smb,7423,1
0000598,2023-08-25,US,Austin,smb,4034,1
0000599,2024-04-04,BR,Belém,smb,8918,1
0000600,2024-06-24,PL,Kraków,enterprise,8867,1
0000601,2024-09-19,ES,Málaga,consumer,5481,1
0000602,2024-11-14,FR,Besançon,smb,5212,1
0000603,2024-08-10,US,Portland,consumer,9335,1
0000604,2024-02-23,DE,München,smb,36265,1
0000605,2024-07-24,GB,Leeds,consumer,21572,1
0000606,2024-02-09,GB,Bristol,consumer,14504,1
0000607,2024-08-26,DE,München,consumer,15802,1
0000608,2024-06-25,FR,Nîmes,enterprise,27997,1
0000609,2023-04-12,ES,Málaga,consumer,17578,1
0000610,2024-07-20,PL,Łódź,consumer,35991,1
0000611,2024-12-16,DE,Köln,consumer,4564,1
0000612,2023-05-05,US,Boston,consumer,12440,1
0000613,2024-01-15,PL,Gdańsk,consumer,31351,1
0000614,2023-06-27,ES,Córdoba,consumer,13106,1
0000615,2024-02-08,ES,Málaga,consumer,22422,1
0000616,2024-01-21,DE,Düsseldorf,smb,29537,1
0000617,2023-02-09,US,Austin,consumer,6385,1
0000618,2024-10-17,US,Austin,enterprise,40416,1
0000619,2024-09-11,ES,Málaga,consumer,17925,1
0000620,2024-05-26,US,Boston,consumer,37081,1
0000621,2024-03-05,FR,Nîmes,smb,7468,1
0000622,2024-05-05,US,Portland,consumer,20080,1
0000623,2023-07-29,SE,Göteborg,consumer,9205,1
0000624,2024-11-22,ES,Gijón,smb,4020,1
0000625,2023-09-20,US,Austin,consumer,25868,1
0000626,2024-08-20,CH,Basel,smb,13368,1
0000627,2023-07-13,FR,Nîmes,consumer,7372,1
0000628,2024-09-25,US,Austin,consumer,6513,1
0000629,2024-05-07,FR,Nîmes,smb,16962,1
0000630,2023-02-26,US,Austin,consumer,3084,1
0000631,2023-07-09,GB,Manchester,smb,19328,1
0000632,2023-07-08,CH,Basel,smb,3656,1
0000633,2023-09-16,DE,Köln,consumer,30409,1
0000634,2024-12-29,GB,Bristol,enterprise,19386,1
0000635,2023-04-14,US,Boston,consumer,22343,1
0000636,2024-01-04,CH,Zürich,consumer,13655,1
0000637,2024-09-14,GB,Bristol,smb,28836,1
0000638,2024-04-16,GB,Leeds,smb,10305,1
0000639,2023-08-02,SE,Malmö,consumer,13069,1
0000640,2023-05-09,FR,Angers,consumer,19834,1
0000641,2023-10-03,CH,Basel,consumer,17946,1
0000642,2024-03-25,US,Portland,consumer,5700,1
0000643,2023-02-23,IS,Selfoss,consumer,35011,1
0000644,2024-10-25,FR,Besançon,consumer,11655,1
0000645,2024-07-19,FR,Nîmes,consumer,17385,1
0000646,2024-06-13,FR,Angers,consumer,10967,1
0000647,2023-11-08,SE,Malmö,consumer,14510,1
0000648,2024-06-24,US,Austin,consumer,8420,1
0000649,2023-03-23,US,Austin,consumer,2377,1
0000650,2024-07-28,US,Boston,smb,7787,1
0000651,2023-07-01,FR,Angers,consumer,25707,1
0000652,2023-10-12,US,Boston,consumer,17348,1
0000653,2024-07-12,GB,Manchester,consumer,42106,1
0000654,2023-05-19,DE,Düsseldorf,smb,31331,1
0000655,2024-10-24,SE,Örebro,consumer,16760,1
0000656,2023-10-26,SE,Örebro,consumer,18535,1
0000657,2024-10-19,PL,Kraków,consumer,29398,1
0000658,2023-08-11,GB,Leeds,consumer,12754,1
0000659,2024-11-30,GB,Leeds,enterprise,801,1
0000660,2023-06-07,GB,Manchester,consumer,3484,1
0000661,2023-09-19,US,Portland,enterprise,33105,1
0000662,2024-01-14,IS,Akureyri,consumer,8293,1
0000663,2023-06-23,PL,Gdańsk,consumer,22133,1
0000664,2024-07-13,US,Portland,consumer,12417,1
0000665,2024-05-11,PL,Gdańsk,consumer,2436,1
0000666,2023-06-25,US,Boston,smb,16544,1
0000667,2024-04-02,FR,Angers,consumer,13838,1
0000668,2024-04-30,DE,Köln,smb,33537,1
0000669,2023-11-10,GB,Leeds,consumer,15023,1
0000670,2024-03-19,CH,Zürich,consumer,8258,1
0000671,2023-11-01,PL,Gdańsk,consumer,16625,1
0000672,2023-02-16,BR,Curitiba,consumer,12509,1
0000673,2024-07-21,PL,Łódź,consumer,19646,1
0000674,2023-11-04,DE,Düsseldorf,consumer,11970,1
0000675,2023-03-31,US,Boston,smb,9578,1
0000676,2023-08-22,US,Boston,consumer,8729,1
0000677,2023-06-09,SE,Örebro,smb,18069,1
0000678,2023-05-07,US,Boston,consumer,27602,1
0000679,2024-04-25,US,Austin,enterprise,13267,1
0000680,2023-07-27,US,Portland,consumer,9629,1
0000681,2023-12-15,DE,Köln,consumer,10212,1
0000682,2023-12-27,BR,Belém,smb,2513,1
0000683,2024-05-08,US,Austin,consumer,9966,1
0000684,2023-03-03,US,Boston,consumer,957,1
0000685,2024-10-22,SE,Malmö,consumer,10324,1
0000686,2024-02-03,US,Austin,smb,30337,1
0000687,2023-05-26,SE,Göteborg,consumer,1052,1
0000688,2023-06-13,DE,Düsseldorf,consumer,13723,1
0000689,2024-09-05,BR,Curitiba,consumer,9188,1
0000690,2023-04-10,IS,Akureyri,consumer,23204,1
0000691,2024-09-30,GB,Leeds,consumer,3915,1
0000692,2024-10-30,PL,Łódź,consumer,50271,1
0000693,2024-12-11,US,Boston,consumer,6510,1
0000694,2024-10-01,GB,Leeds,consumer,15867,1
0000695,2024-03-21,DE,Düsseldorf,consumer,14644,1
0000696,2023-04-25,ES,Gijón,smb,3709,1
0000697,2023-08-27,GB,Bristol,consumer,4056,1
0000698,2024-05-04,FR,Angers,smb,7349,1
0000699,2024-03-12,US,Boston,smb,39546,1
0000700,2024-09-16,FR,Angers,consumer,4337,1
0000701,2023-10-07,GB,Manchester,consumer,9245,1
0000702,2023-05-13,US,Boston,smb,9981,1
0000703,2024-02-20,US,Austin,consumer,8896,1
0000704,2023-09-07,GB,Manchester,consumer,9340,1
0000705,2024-05-09,SE,Göteborg,consumer,44930,1
0000706,2023-12-11,US,Boston,smb,5928,1
0000707,2024-05-17,FR,Nîmes,smb,7657,1
0000708,2023-09-04,US,Portland,consumer,5764,1
0000709,2024-11-26,GB,Bristol,consumer,4839,1
0000710,2024-03-21,FR,Nîmes,consumer,6663,1
0000711,2023-07-12,DE,München,consumer,11669,1
0000712,2024-07-20,FR,Nîmes,consumer,15852,1
0000713,2023-12-20,US,Boston,consumer,32129,1
0000714,2024-01-18,BR,Curitiba,consumer,4162,1
0000715,2023-10-10,US,Austin,consumer,39213,1
0000716,2023-11-07,DE,Köln,consumer,16136,1
0000717,2024-01-07,DE,München,smb,24494,1
0000718,2023-03-28,DE,Köln,consumer,31930,1
0000719,2023-11-16,ES,Málaga,consumer,30163,1
0000720,2024-08-28,FR,Besançon,consumer,14908,1
0000721,2024-04-20,FR,Angers,consumer,2130,1
0000722,2023-07-13,FR,Nîmes,consumer,11509,1
0000723,2024-10-20,CH,Genève,enterprise,10418,1
0000724,2023-03-15,FR,Besançon,consumer,20750,1
0000725,2024-05-31,BR,Belém,consumer,16098,1
0000726,2024-03-19,FR,Nîmes,consumer,21253,1
0000727,2024-09-14,BR,Belém,enterprise,1768,1
0000728,2023-07-22,FR,Nîmes,consumer,14917,1
0000729,2023-10-12,US,Austin,consumer,24118,1
0000730,2023-11-21,GB,Bristol,consumer,21355,1
0000731,2023-08-15,SE,Göteborg,smb,25830,1
0000732,2023-05-11,SE,Örebro,smb,23804,1
0000733,2024-07-28,IS,Selfoss,consumer,27384,1
0000734,2024-06-03,DE,München,consumer,6949,1
0000735,2023-11-21,US,Austin,smb,15676,1
0000736,2023-06-23,US,Boston,smb,20351,1
0000737,2024-09-01,BR,Belém,consumer,17698,1
0000738,2024-01-14,FR,Angers,consumer,39566,1
0000739,2024-03-11,BR,São Paulo,consumer,15128,1
0000740,2024-05-15,PL,Łódź,consumer,3461,1
0000741,2024-11-23,CH,Basel,smb,15383,1
0000742,2024-07-26,ES,Málaga,consumer,10960,1
0000743,2024-10-15,GB,Leeds,consumer,17850,1
0000744,2024-08-31,US,Boston,smb,24242,1
0000745,2023-03-27,BR,São Paulo,consumer,13124,1
0000746,2023-11-21,US,Austin,consumer,20050,1
0000747,2024-07-25,FR,Angers,smb,5597,1
0000748,2024-02-25,PL,Gdańsk,consumer,30322,1
0000749,2024-10-05,DE,Köln,consumer,12699,1
0000750,2024-12-25,PL,Gdańsk,consumer,11091,1
0000751,2023-04-14,SE,Göteborg,consumer,9373,1
0000752,2024-08-13,IS,Akureyri,consumer,4962,1
0000753,2023-05-03,ES,Málaga,consumer,25178,1
0000754,2024-01-22,BR,São Paulo,consumer,38403,1
0000755,2023-08-07,GB,Bristol,consumer,38333,1
0000756,2024-11-30,ES,Málaga,smb,16209,1
0000757,2023-12-18,DE,Köln,consumer,5725,1
0000758,2023-10-09,US,Boston,consumer,3190,1
0000759,2024-11-30,FR,Besançon,consumer,7616,1
0000760,2024-10-22,GB,Manchester,smb,1306,1
0000761,2023-05-07,ES,Gijón,consumer,3232,1
0000762,2024-07-29,SE,Malmö,consumer,10355,1
0000763,2023-12-01,US,Boston,consumer,31207,1
0000764,2023-03-26,BR,São Paulo,consumer,13539,1
0000765,2024-01-05,DE,Düsseldorf,consumer,15379,1
0000766,2023-03-07,DE,Köln,consumer,10176,1
0000767,2024-07-23,DE,Düsseldorf,smb,21737,1
0000768,2023-02-22,US,Portland,consumer,30345,1
0000769,2023-09-26,FR,Besançon,consumer,5542,1
0000770,2023-08-03,BR,Belém,smb,1918,1
0000771,2023-08-15,FR,Angers,consumer,4973,1
0000772,2024-01-11,BR,Belém,consumer,6013,1
0000773,2023-02-23,US,Austin,consumer,2579,1
0000774,2024-09-01,FR,Angers,smb,7039,1
0000775,2024-10-25,SE,Örebro,consumer,42426,1
0000776,2024-08-04,BR,Belém,consumer,5144,1
0000777,2023-11-16,CH,Zürich,consumer,4529,1
0000778,2023-10-26,GB,Leeds,smb,11006,1
0000779,2023-09-20,DE,Köln,smb,6722,1
0000780,2023-09-18,GB,Leeds,consumer,52329,1
0000781,2024-09-25,FR,Angers,consumer,2379,1
0000782,2024-06-16,US,Portland,smb,17643,1
0000783,2024-12-08,CH,Basel,consumer,4916,1
0000784,2024-02-24,BR,Belém,smb,9169,1
0000785,2023-09-07,GB,Leeds,smb,12067,1
0000786,2024-01-25,DE,München,consumer,7982,1
0000787,2023-12-19,US,Portland,consumer,13993,1
0000788,2024-06-15,FR,Besançon,smb,26288,1
0000789,2024-06-27,CH,Zürich,consumer,16249,1
0000790,2024-06-20,US,Austin,consumer,4194,1
0000791,2023-07-20,US,Portland,consumer,17668,1
0000792,2024-10-17,DE,München,consumer,21424,1
0000793,2023-07-16,BR,São Paulo,smb,15363,1
0000794,2023-06-14,GB,Bristol,consumer,7595,1
0000795,2023-10-17,ES,Córdoba,enterprise,7735,1
0000796,2024-01-07,GB,Manchester,enterprise,4096,1
0000797,2023-05-29,CH,Genève,consumer,17855,1
0000798,2023-03-14,BR,São Paulo,smb,16044,1
0000799,2023-07-13,US,Portland,consumer,13961,1
0000800,2023-06-30,BR,Belém,smb,58236,1
0000801,2024-04-20,US,Austin,consumer,20628,1
0000802,2024-02-25,US,Boston,consumer,13931,1
0000803,2024-10-21,US,Austin,consumer,23507,1
0000804,2023-05-23,FR,Nîmes,enterprise,46573,1
0000805,2024-12-19,BR,Belém,consumer,16928,1
0000806,2024-10-02,ES,Málaga,smb,8561,1
0000807,2024-12-27,DE,München,consumer,15171,1
0000808,2023-03-22,US,Portland,consumer,16560,1
0000809,2023-08-12,ES,Córdoba,consumer,3574,1
0000810,2023-05-11,SE,Göteborg,consumer,530,1
0000811,2024-05-16,US,Boston,smb,35913,1
0000812,2023-12-27,DE,Köln,consumer,24041,1
0000813,2024-03-25,GB,Manchester,consumer,25293,1
0000814,2024-04-02,US,Austin,consumer,29813,1
0000815,2024-04-16,BR,São Paulo,consumer,28476,1
0000816,2024-07-01,DE,Düsseldorf,consumer,50102,1
0000817,2023-10-02,US,Portland,consumer,6159,1
0000818,2024-04-24,GB,Manchester,consumer,21560,1
0000819,2024-03-07,US,Austin,consumer,25790,1
0000820,2024-05-07,US,Austin,consumer,32897,1
0000821,2023-09-15,US,Portland,consumer,15633,1
0000822,2023-07-29,SE,Malmö,consumer,9971,1
0000823,2024-09-18,BR,São Paulo,consumer,45230,1
0000824,2023-08-23,US,Boston,consumer,19858,1
0000825,2023-07-04,GB,Manchester,consumer,29229,1
0000826,2024-08-30,CH,Zürich,consumer,22049,1
0000827,2024-07-04,US,Austin,consumer,3872,1
0000828,2024-12-05,FR,Angers,consumer,12161,1
0000829,2024-04-30,US,Portland,consumer,4469,1
0000830,2024-06-20,FR,Besançon,consumer,15633,1
0000831,2024-05-07,BR,Belém,consumer,20247,1
0000832,2024-05-17,GB,Manchester,consumer,5191,1
0000833,2023-11-09,BR,Belém,consumer,25961,1
0000834,2023-02-08,SE,Örebro,consumer,10193,1
0000835,2024-12-09,US,Portland,consumer,17383,1
0000836,2023-07-10,DE,Düsseldorf,enterprise,16584,1
0000837,2024-10-08,GB,Leeds,consumer,26089,1
0000838,2023-07-15,DE,München,consumer,7459,1
0000839,2023-03-25,DE,Köln,consumer,18184,1
0000840,2023-02-06,GB,Leeds,consumer,8140,1
0000841,2023-09-21,DE,Köln,smb,9802,1
0000842,2023-07-12,US,Boston,consumer,5825,1
0000843,2023-07-25,FR,Besançon,consumer,20009,1
0000844,2024-06-22,GB,Manchester,consumer,28274,1
0000845,2023-02-22,FR,Angers,consumer,12185,1
0000846,2024-04-02,FR,Nîmes,consumer,16284,1
0000847,2023-04-01,US,Portland,smb,22418,1
0000848,2024-03-09,BR,Curitiba,consumer,7426,1
0000849,2024-04-14,ES,Málaga,enterprise,17358,1
0000850,2024-01-16,FR,Nîmes,consumer,9700,1
0000851,2024-01-29,DE,München,consumer,16167,1
0000852,2023-06-05,US,Boston,consumer,11022,1
0000853,2023-11-24,US,Austin,consumer,11275,1
0000854,2023-05-26,US,Boston,enterprise,27138,1
0000855,2024-06-03,US,Boston,consumer,13923,1
0000856,2023-11-20,US,Austin,consumer,73456,1
0000857,2024-04-08,SE,Göteborg,consumer,8292,1
0000858,2023-08-16,BR,Curitiba,consumer,28725,1
0000859,2024-01-11,DE,Düsseldorf,consumer,14274,1
0000860,2024-01-09,ES,Málaga,consumer,7155,1
0000861,2024-07-03,CH,Zürich,smb,23122,1
0000862,2023-04-16,US,Portland,consumer,7423,1
0000863,2024-01-24,US,Boston,consumer,9719,1
0000864,2024-02-27,ES,Gijón,consumer,35765,1
0000865,2023-07-12,GB,Bristol,consumer,34658,1
0000866,2023-03-28,US,Austin,enterprise,8919,1
0000867,2023-09-12,PL,Gdańsk,consumer,11780,1
0000868,2024-02-20,CH,Basel,consumer,19239,1
0000869,2024-02-02,US,Austin,consumer,21706,1
0000870,2023-08-27,BR,Belém,consumer,11066,1
0000871,2023-11-17,DE,München,smb,2503,1
0000872,2023-10-01,US,Austin,consumer,13628,1
0000873,2023-03-16,US,Boston,consumer,22325,1
0000874,2024-04-19,US,Austin,smb,6574,1
0000875,2023-12-18,US,Austin,smb,17101,1
0000876,2024-07-07,GB,Bristol,consumer,13001,1
0000877,2024-05-16,FR,Besançon,consumer,7395,1
0000878,2024-04-05,PL,Gdańsk,consumer,13037,1
0000879,2024-06-13,DE,München,consumer,31389,1
0000880,2023-11-17,US,Austin,consumer,10299,1
0000881,2024-04-30,US,Boston,consumer,10499,1
0000882,2024-11-21,US,Boston,smb,29503,1
0000883,2024-12-19,GB,Manchester,smb,7017,1
0000884,2024-10-29,GB,Bristol,smb,15131,1
0000885,2024-11-06,US,Portland,enterprise,3513,1
0000886,2023-08-14,FR,Nîmes,smb,7726,1
0000887,2023-11-15,US,Boston,enterprise,5507,1
0000888,2023-05-23,FR,Nîmes,consumer,16822,1
0000889,2024-09-14,US,Portland,consumer,18457,1
0000890,2023-05-10,US,Boston,consumer,5640,1
0000891,2023-08-27,US,Boston,consumer,6625,1
0000892,2023-08-28,US,Austin,consumer,14550,1
0000893,2024-11-04,DE,Köln,consumer,11728,1
0000894,2024-08-15,DE,München,consumer,7448,1
0000895,2024-08-04,SE,Malmö,consumer,21477,1
0000896,2024-05-31,GB,Manchester,consumer,3104,1
0000897,2023-04-13,GB,Bristol,consumer,33029,1
0000898,2024-12-29,US,Austin,consumer,14039,1
0000899,2024-07-17,GB,Leeds,consumer,30502,1
0000900,2024-01-27,PL,Kraków,smb,19197,1
0000901,2024-06-11,GB,Leeds,consumer,22354,1
0000902,2023-11-10,SE,Örebro,consumer,7604,1
0000903,2024-12-30,CH,Zürich,consumer,21261,1
0000904,2024-08-28,PL,Łódź,consumer,23238,1
0000905,2023-06-04,FR,Besançon,enterprise,10305,1
0000906,2024-01-20,DE,Köln,consumer,5562,1
0000907,2023-07-29,DE,Köln,smb,16522,1
0000908,2024-11-06,US,Portland,consumer,4511,1
0000909,2024-09-30,US,Austin,smb,1739,1
0000910,2023-11-27,US,Boston,enterprise,15155,1
0000911,2024-06-01,BR,São Paulo,smb,20983,1
0000912,2024-09-26,DE,Köln,consumer,24651,1
0000913,2023-12-10,FR,Besançon,consumer,3111,1
0000914,2023-12-01,FR,Besançon,consumer,32555,1
0000915,2023-03-10,BR,Belém,consumer,33014,1
0000916,2024-06-14,US,Austin,consumer,69139,1
0000917,2024-11-10,US,Boston,consumer,11716,1
0000918,2024-10-31,ES,Málaga,consumer,6853,1
0000919,2024-02-07,BR,Curitiba,smb,19713,1
0000920,2023-12-15,US,Austin,consumer,50595,1
0000921,2023-04-20,FR,Angers,enterprise,18247,1
0000922,2023-02-09,GB,Manchester,smb,18484,1
0000923,2024-10-25,PL,Gdańsk,smb,21534,1
0000924,2023-04-22,BR,São Paulo,consumer,11893,1
0000925,2024-11-20,US,Portland,consumer,12072,1
0000926,2024-04-20,US,Portland,smb,34873,1
0000927,2023-07-15,CH,Genève,consumer,853,1
0000928,2024-07-10,US,Austin,smb,1167,1
0000929,2023-11-26,DE,Köln,consumer,29871,1
0000930,2024-09-30,DE,München,smb,3226,1
0000931,2023-11-29,SE,Göteborg,consumer,9982,1
0000932,2024-12-26,GB,Manchester,consumer,75603,1
0000933,2024-05-12,SE,Örebro,consumer,27097,1
0000934,2023-07-28,FR,Nîmes,consumer,12898,1
0000935,2023-12-06,US,Boston,consumer,26546,1
0000936,2024-12-25,US,Portland,consumer,13042,1
0000937,2024-01-15,US,Boston,enterprise,25501,1
0000938,2024-10-07,US,Portland,consumer,23443,1
0000939,2024-02-09,GB,Manchester,consumer,5013,1
0000940,2023-04-18,ES,Gijón,consumer,16812,1
0000941,2023-05-02,SE,Göteborg,consumer,41666,1
0000942,2024-05-16,SE,Örebro,consumer,6135,1
0000943,2024-08-17,US,Boston,smb,67840,1
0000944,2023-12-22,US,Austin,smb,32127,1
0000945,2024-09-28,US,Austin,consumer,26160,1
0000946,2024-11-15,US,Austin,consumer,12396,1
0000947,2023-05-26,IS,Reykjavík,smb,11244,1
0000948,2024-10-26,BR,Belém,consumer,21657,1
0000949,2023-05-20,PL,Kraków,consumer,14014,1
0000950,2023-10-17,DE,München,enterprise,26184,1
0000951,2024-02-09,US,Austin,consumer,24434,1
0000952,2024-05-21,GB,Manchester,smb,2996,1
0000953,2024-03-19,BR,Belém,consumer,14483,1
0000954,2024-03-02,FR,Angers,consumer,24788,1
0000955,2023-09-06,CH,Zürich,consumer,6870,1
0000956,2023-12-21,FR,Angers,consumer,10429,1
0000957,2023-05-17,US,Portland,consumer,22932,1
0000958,2023-11-20,US,Austin,smb,29514,1
0000959,2024-06-16,US,Portland,smb,7020,1
0000960,2023-06-28,DE,München,consumer,18637,1
0000961,2023-02-18,GB,Manchester,smb,9596,1
0000962,2023-05-01,CH,Basel,consumer,41766,1
0000963,2024-12-22,GB,Bristol,consumer,31945,1
0000964,2023-08-07,BR,São Paulo,consumer,7902,1
0000965,2023-08-12,FR,Besançon,consumer,953,1
0000966,2024-02-24,US,Portland,consumer,11968,1
0000967,2024-05-15,US,Portland,consumer,16203,1
0000968,2024-11-27,SE,Örebro,consumer,14805,1
0000969,2023-03-12,SE,Örebro,smb,30387,1
0000970,2024-10-19,US,Boston,smb,16222,1
0000971,2023-06-21,BR,Curitiba,smb,6231,1
0000972,2023-06-20,FR,Angers,consumer,29795,1
0000973,2023-03-21,SE,Göteborg,smb,22663,1
0000974,2023-04-24,US,Portland,consumer,25340,1
0000975,2023-09-15,US,Portland,smb,11040,1
0000976,2024-01-18,US,Austin,consumer,25825,1
0000977,2023-08-19,FR,Angers,consumer,10786,1
0000978,2024-06-21,ES,Gijón,consumer,7292,1
0000979,2023-07-05,US,Portland,consumer,29802,1
0000980,2023-10-10,US,Boston,consumer,2161,1
0000981,2023-08-29,CH,Zürich,consumer,4330,1
0000982,2024-07-23,BR,São Paulo,smb,4992,1
0000983,2023-02-05,PL,Kraków,consumer,10441,1
0000984,2024-08-04,CH,Zürich,smb,24080,1
0000985,2024-06-11,US,Austin,consumer,10508,1
0000986,2023-04-04,CH,Basel,consumer,22862,1
0000987,2024-07-07,US,Boston,consumer,1612,1
0000988,2023-10-18,DE,München,consumer,25712,1
0000989,2024-12-08,FR,Besançon,consumer,6913,1
0000990,2023-03-03,DE,Köln,smb,14587,1
0000991,2023-06-17,GB,Manchester,consumer,16279,1
0000992,2024-01-11,IS,Selfoss,consumer,37377,1
0000993,2024-09-27,DE,Köln,consumer,14973,1
0000994,2023-12-29,PL,Łódź,smb,8234,1
0000995,2023-03-17,GB,Manchester,consumer,31575,1
0000996,2024-06-10,GB,Leeds,consumer,13625,1
0000997,2024-05-18,BR,São Paulo,consumer,34348,1
0000998,2024-06-16,US,Portland,consumer,18081,1
0000999,2023-05-01,IS,Selfoss,consumer,34063,1
0001000,2024-12-11,US,Austin,consumer,40537,1
0001001,2023-09-16,DE,Düsseldorf,consumer,11707,1
0001002,2023-11-06,CH,Zürich,consumer,44853,1
0001003,2024-11-06,US,Austin,enterprise,16484,1
0001004,2023-02-05,CH,Basel,consumer,15127,1
0001005,2024-04-17,BR,Belém,consumer,2607,1
0001006,2023-12-17,SE,Örebro,enterprise,46699,1
0001007,2024-09-27,SE,Malmö,enterprise,12650,1
0001008,2023-03-25,US,Austin,consumer,49497,1
0001009,2024-04-30,US,Portland,consumer,11085,1
0001010,2024-12-30,PL,Łódź,consumer,9542,1
0001011,2024-11-01,PL,Kraków,consumer,18026,1
0001012,2024-03-26,GB,Bristol,smb,13057,1
0001013,2023-06-09,FR,Nîmes,enterprise,7024,1
0001014,2024-06-09,BR,Curitiba,smb,23331,1
0001015,2023-12-01,US,Boston,consumer,20253,1
0001016,2023-03-08,US,Portland,consumer,26136,1
0001017,2024-01-24,GB,Bristol,consumer,11660,1
0001018,2024-12-10,PL,Kraków,consumer,2523,1
0001019,2024-11-26,GB,Leeds,consumer,13777,1
0001020,2024-05-01,SE,Örebro,consumer,1475,1
0001021,2024-11-02,FR,Angers,consumer,1440,1
